lineage_id,candidate_rank,candidate_app_id,application_title,application_pi,application_institution,match_grade,match_score,evidence_level,evidence_components,score_details,match_reason,evidence_urls,manual_review_needed
lineage_aman09072000_golangbooks,,,,,,unresolved,0,,,{},Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2025/05/2025-05-29-packt.md; https://github.com/Aman09072000/GoLangBooks,true
lineage_amb-rose_golangbooks,,,,,,unresolved,0,,,{},Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2025/05/2025-05-29-packt.md; https://github.com/amb-rose/GoLangBooks,true
lineage_amirylm_golangbooks,,,,,,unresolved,0,,,{},Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2025/05/2025-05-29-packt.md; https://github.com/amirylm/GoLangBooks,true
lineage_amit352_jetbrains-intellij-idea-key-generator,,,,,,unresolved,0,,,{},Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2015/2015-07-06-jetbrains.md; https://github.com/amit352/Jetbrains-IntelliJ-IDEA-Key-Generator,true
lineage_amitroushan_golangbooks,,,,,,unresolved,0,,,{},Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2025/05/2025-05-29-packt.md; https://github.com/AmitRoushan/GoLangBooks,true
lineage_anasancho_golangbooks,,,,,,unresolved,0,,,{},Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2025/05/2025-05-29-packt.md; https://github.com/anasancho/GoLangBooks,true
lineage_anderlew_jetbrainspatchkeygen,,,,,,unresolved,0,,,{},Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2015/2015-07-06-jetbrains.md; https://github.com/anderlew/JetbrainsPatchKeygen,true
lineage_andrewpedia_golangbooks,,,,,,unresolved,0,,,{},Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2025/05/2025-05-29-packt.md; https://github.com/andrewpedia/GoLangBooks,true
lineage_anggastika_golangbooks,,,,,,unresolved,0,,,{},Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2025/05/2025-05-29-packt.md; https://github.com/anggastika/GoLangBooks,true
lineage_anirudhj05_keloids_clustering,,,,,,unresolved,0,,,{},Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2026/04/2026-04-01-uk-biobank-2.md; https://github.com/anirudhj05/Keloids_Clustering/blob/95ff5dd9a451184cd830fd42962ff78a51dcc0a7/fixed_dataset.csv; https://github.com/anirudhj05/Keloids_Clustering; https://github.com/github/dmca/blob/master/2026/04/2026-04-01-uk-biobank-2.md; https://github.com/anirudhj05/Keloids_Clustering/blob/fe7688b0fe31e56f93a82bc860c727095cfa2639/Keloid_Clustering.ipynb; https://github.com/anirudhj05/Keloids_Clustering,true
lineage_ankerlee_blog,,,,,,unresolved,0,,,{},Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2015/2015-07-06-jetbrains.md; https://github.com/ankerlee/blog/blob/master/presource/Pycharm%204%E6%B3%A8%E5%86%8C%E7%A0%81.md; https://github.com/ankerlee/blog,true
lineage_anlt149_golangbooks,,,,,,unresolved,0,,,{},Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2025/05/2025-05-29-packt.md; https://github.com/anlt149/GoLangBooks,true
lineage_annax3_golangbooks,,,,,,unresolved,0,,,{},Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2025/05/2025-05-29-packt.md; https://github.com/annax3/GoLangBooks,true
lineage_anoniex_discordnitrosniper,,,,,,unresolved,0,,,{},Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2023/10/2023-10-12-discord.md; https://github.com/anonieX/discordNitroSniper,true
lineage_anooshaaviligonda_golangbooks,,,,,,unresolved,0,,,{},Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2025/05/2025-05-29-packt.md; https://github.com/AnooshaAviligonda/GoLangBooks,true
lineage_anselal_jetbrains-intellij-idea-key-generator,,,,,,unresolved,0,,,{},Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2015/2015-07-06-jetbrains.md; https://github.com/anselal/Jetbrains-IntelliJ-IDEA-Key-Generator,true
lineage_antoniomerkulov_intellij-idea-14-keygen,,,,,,unresolved,0,,,{},Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2015/2015-07-06-jetbrains.md; https://github.com/antonioMerkulov/IntelliJ-IDEA-14-keygen,true
lineage_antonwallace_font-awesome-pro,,,,,,unresolved,0,,,{},Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2024/05/2024-05-21-fonticons.md; https://github.com/antonwallace/font-awesome-pro,true
lineage_anyajacobs_ukbiobank,,,,,,unresolved,0,,,{},Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2025/11/2025-11-13-uk-biobank-6.md; https://github.com/anyajacobs/UKBiobank/blob/894734f006b1ff92e2ebc0b65c98f15882765f2f/2_matching.R; https://github.com/anyajacobs/UKBiobank,true
lineage_anyalasagne1_ukbiobank,,,,,,unresolved,0,,,{},Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2025/11/2025-11-13-uk-biobank-6.md; https://github.com/anyalasagne1/UKBiobank/blob/894734f006b1ff92e2ebc0b65c98f15882765f2f/2_matching.R; https://github.com/anyalasagne1/UKBiobank,true
lineage_anykeyguru_golangbooks,,,,,,unresolved,0,,,{},Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2025/05/2025-05-29-packt.md; https://github.com/anykeyguru/GoLangBooks,true
lineage_apanisile_golangbooks,,,,,,unresolved,0,,,{},Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2025/05/2025-05-29-packt.md; https://github.com/apanisile/GoLangBooks,true
lineage_apostolos00tapsas_bio-machinelearning,,,,,,unresolved,0,,,{},Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2026/03/2026-03-27-uk-biobank-6.md; https://github.com/Apostolos00tapsas/bio-machinelearning/blob/1f7d8b3a0a621f27719ae525fbfb7f43467fed19/Dataset/Dataset.xlsx; https://github.com/Apostolos00tapsas/bio-machinelearning; https://github.com/github/dmca/blob/master/2026/03/2026-03-27-uk-biobank-6.md; https://github.com/Apostolos00tapsas/bio-machinelearning/blob/310a85dd216ae8ea1bada703307855eb6e7ca7f8/Dataset/Phenotypic_dataset.xlsx; https://github.com/Apostolos00tapsas/bio-machinelearning,true
lineage_appenigma_golangbooks,,,,,,unresolved,0,,,{},Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2025/05/2025-05-29-packt.md; https://github.com/appEnigma/GoLangBooks,true
lineage_aqsajimmy_font-awesome-pro,,,,,,unresolved,0,,,{},Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2024/05/2024-05-21-fonticons.md; https://github.com/aqsajimmy/font-awesome-pro,true
lineage_aquar25_jetbrains-intellij-idea-key-generator,,,,,,unresolved,0,,,{},Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2015/2015-07-06-jetbrains.md; https://github.com/aquar25/Jetbrains-IntelliJ-IDEA-Key-Generator,true
lineage_ar-puuk_font-awesome-pro,,,,,,unresolved,0,,,{},Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2024/05/2024-05-21-fonticons.md; https://github.com/ar-puuk/font-awesome-pro,true
lineage_aravindkumarjoshi_golangbooks,,,,,,unresolved,0,,,{},Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2025/05/2025-05-29-packt.md; https://github.com/AravindKumarjoshi/GoLangBooks,true
lineage_archill11_golangbooks,,,,,,unresolved,0,,,{},Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2025/05/2025-05-29-packt.md; https://github.com/archill11/GoLangBooks,true
lineage_arieswang_jetbrainspatchkeygen,,,,,,unresolved,0,,,{},Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2015/2015-07-06-jetbrains.md; https://github.com/AriesWang/JetbrainsPatchKeygen,true
lineage_arif18bari_golangbooks,,,,,,unresolved,0,,,{},Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2025/05/2025-05-29-packt.md; https://github.com/arif18bari/GoLangBooks,true
lineage_arnoldzyf_congele_msc,,,,,,unresolved,0,,,{},Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2026/04/2026-04-01-uk-biobank-4.md; https://github.com/Arnoldzyf/ConGele_MSc; https://github.com/github/dmca/blob/master/2026/04/2026-04-01-uk-biobank-4.md; https://github.com/Arnoldzyf/ConGele_MSc/blob/a05483ef3f29062b0fddb535f724e49ab4b8359b/data_info/T1_MNI_20252_2_0/T1_MNI_20252_2_0.csv; https://github.com/Arnoldzyf/ConGele_MSc; https://github.com/github/dmca/blob/master/2026/04/2026-04-01-uk-biobank-4.md; https://github.com/Arnoldzyf/ConGele_MSc/blob/a05483ef3f29062b0fddb535f724e49ab4b8359b/data_info/T1_MNI_20252_2_0/data_info.csv; https://github.com/Arnoldzyf/ConGele_MSc; https://github.com/github/dmca/blob/master/2026/04/2026-04-01-uk-biobank-4.md; https://github.com/Arnoldzyf/ConGele_MSc/blob/a05483ef3f29062b0fddb535f724e49ab4b8359b/data_info/T1_MNI_20252_2_0.csv; https://github.com/Arnoldzyf/ConGele_MSc; https://github.com/github/dmca/blob/master/2026/04/2026-04-01-uk-biobank-4.md; https://github.com/Arnoldzyf/ConGele_MSc/blob/4cff97a0523c1ded4c0c860303031e9da3690782/data/T1_MNI_20252_2_0.csv; https://github.com/Arnoldzyf/ConGele_MSc; https://github.com/github/dmca/blob/master/2026/04/2026-04-01-uk-biobank-4.md; https://github.com/Arnoldzyf/ConGele_MSc/blob/7ff8fc85ca55fe15fd48c9536b1df63e78c457bc/temp/Data_info.csv; https://github.com/Arnoldzyf/ConGele_MSc; https://github.com/github/dmca/blob/master/2026/04/2026-04-01-uk-biobank-4.md; https://github.com/Arnoldzyf/ConGele_MSc/blob/a05483ef3f29062b0fddb535f724e49ab4b8359b/data_info/T1_MNI_20252_2_0/HC_info_2.csv; https://github.com/Arnoldzyf/ConGele_MSc; https://github.com/github/dmca/blob/master/2026/04/2026-04-01-uk-biobank-4.md; https://github.com/Arnoldzyf/ConGele_MSc/blob/6ae91ee4fea5663ec876bbb5a27436aaa6f6e66c/data_info/T1_MNI_20252_2_0/HC_info.csv; https://github.com/Arnoldzyf/ConGele_MSc; https://github.com/github/dmca/blob/master/2026/04/2026-04-01-uk-biobank-4.md; https://github.com/Arnoldzyf/ConGele_MSc/blob/a05483ef3f29062b0fddb535f724e49ab4b8359b/data_info/T1_MNI_20252_2_0/MDD_info_2.csv; https://github.com/Arnoldzyf/ConGele_MSc; https://github.com/github/dmca/blob/master/2026/04/2026-04-01-uk-biobank-4.md; https://github.com/Arnoldzyf/ConGele_MSc/blob/6ae91ee4fea5663ec876bbb5a27436aaa6f6e66c/data_info/T1_MNI_20252_2_0/MDD_info.csv; https://github.com/Arnoldzyf/ConGele_MSc; https://github.com/github/dmca/blob/master/2026/04/2026-04-01-uk-biobank-4.md; https://github.com/Arnoldzyf/ConGele_MSc/blob/d240104971ded94db5db14d8878bc6ba1b785597/data_info/T1_MNI_20252_2_0/HC_pred_age_6802.csv; https://github.com/Arnoldzyf/ConGele_MSc; https://github.com/github/dmca/blob/master/2026/04/2026-04-01-uk-biobank-4.md; https://github.com/Arnoldzyf/ConGele_MSc/blob/d240104971ded94db5db14d8878bc6ba1b785597/data_info/T1_MNI_20252_2_0/MDD_pred_age_2461.csv; https://github.com/Arnoldzyf/ConGele_MSc; https://github.com/github/dmca/blob/master/2026/04/2026-04-01-uk-biobank-4.md; https://github.com/Arnoldzyf/ConGele_MSc/blob/a05483ef3f29062b0fddb535f724e49ab4b8359b/data_info/T1_MNI_20252_2_0/all3_HC/bg_dataset_604.csv; https://github.com/Arnoldzyf/ConGele_MSc; https://github.com/github/dmca/blob/master/2026/04/2026-04-01-uk-biobank-4.md; https://github.com/Arnoldzyf/ConGele_MSc/blob/a05483ef3f29062b0fddb535f724e49ab4b8359b/data_info/T1_MNI_20252_2_0/all3_HC/tg_dataset_604.csv; https://github.com/Arnoldzyf/ConGele_MSc; https://github.com/github/dmca/blob/master/2026/04/2026-04-01-uk-biobank-4.md; https://github.com/Arnoldzyf/ConGele_MSc/blob/a05483ef3f29062b0fddb535f724e49ab4b8359b/data_info/T1_MNI_20252_2_0/MDD_HC/HC_dataset_567.csv; https://github.com/Arnoldzyf/ConGele_MSc; https://github.com/github/dmca/blob/master/2026/04/2026-04-01-uk-biobank-4.md; https://github.com/Arnoldzyf/ConGele_MSc/blob/a05483ef3f29062b0fddb535f724e49ab4b8359b/data_info/T1_MNI_20252_2_0/MDD_HC/MDD_dataset_567.csv; https://github.com/Arnoldzyf/ConGele_MSc; https://github.com/github/dmca/blob/master/2026/04/2026-04-01-uk-biobank-4.md; https://github.com/Arnoldzyf/ConGele_MSc/blob/6ae91ee4fea5663ec876bbb5a27436aaa6f6e66c/data_info/T1_MNI_20252_2_0/HC_dataset_567.csv; https://github.com/Arnoldzyf/ConGele_MSc; https://github.com/github/dmca/blob/master/2026/04/2026-04-01-uk-biobank-4.md; https://github.com/Arnoldzyf/ConGele_MSc/blob/6ae91ee4fea5663ec876bbb5a27436aaa6f6e66c/data_info/T1_MNI_20252_2_0/MDD_dataset_567.csv; https://github.com/Arnoldzyf/ConGele_MSc; https://github.com/github/dmca/blob/master/2026/04/2026-04-01-uk-biobank-4.md; https://github.com/Arnoldzyf/ConGele_MSc/blob/a05483ef3f29062b0fddb535f724e49ab4b8359b/Inference_brain_age.ipynb; https://github.com/Arnoldzyf/ConGele_MSc; https://github.com/github/dmca/blob/master/2026/04/2026-04-01-uk-biobank-4.md; https://github.com/Arnoldzyf/ConGele_MSc/blob/a05483ef3f29062b0fddb535f724e49ab4b8359b/data_info/T1_MNI_20252_2_0/diabetes_info.csv; https://github.com/Arnoldzyf/ConGele_MSc; https://github.com/github/dmca/blob/master/2026/04/2026-04-01-uk-biobank-4.md; https://github.com/Arnoldzyf/ConGele_MSc/blob/a05483ef3f29062b0fddb535f724e49ab4b8359b/data_info/T1_MNI_20252_2_0/diabetes_info_2.csv; https://github.com/Arnoldzyf/ConGele_MSc; https://github.com/github/dmca/blob/master/2026/04/2026-04-01-uk-biobank-4.md; https://github.com/Arnoldzyf/ConGele_MSc/blob/a05483ef3f29062b0fddb535f724e49ab4b8359b/UKBB_20252.ipynb; https://github.com/Arnoldzyf/ConGele_MSc; https://github.com/github/dmca/blob/master/2026/04/2026-04-01-uk-biobank-4.md; https://github.com/Arnoldzyf/ConGele_MSc/blob/a05483ef3f29062b0fddb535f724e49ab4b8359b/data_info/T1_MNI_20252_2_0/mdd_diabetes_info.csv; https://github.com/Arnoldzyf/ConGele_MSc; https://github.com/github/dmca/blob/master/2026/04/2026-04-01-uk-biobank-4.md; https://github.com/Arnoldzyf/ConGele_MSc/blob/a05483ef3f29062b0fddb535f724e49ab4b8359b/data_info/T1_MNI_20252_2_0/mdd_diabetes_info_2.csv; https://github.com/Arnoldzyf/ConGele_MSc; https://github.com/github/dmca/blob/master/2026/04/2026-04-01-uk-biobank-4.md; https://github.com/Arnoldzyf/ConGele_MSc/blob/91e01277184c5a439b6969dbee810fa1feb6e3f0/UKBB_test.ipynb; https://github.com/Arnoldzyf/ConGele_MSc; https://github.com/github/dmca/blob/master/2026/04/2026-04-01-uk-biobank-4.md; https://github.com/Arnoldzyf/ConGele_MSc/blob/37f0913ac82e816b3823137b7efd820f36fbbd95/R_mdd.ipynb; https://github.com/Arnoldzyf/ConGele_MSc,true
lineage_arpitbbhayani_scripts_and_snippets,,,,,,unresolved,0,,,{},Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2015/2015-07-06-jetbrains.md; https://github.com/arpitbbhayani/scripts_and_snippets/blob/master/install_node.js.txt; https://github.com/arpitbbhayani/scripts_and_snippets,true
lineage_arseanh_golangbooks,,,,,,unresolved,0,,,{},Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2025/05/2025-05-29-packt.md; https://github.com/arseanh/GoLangBooks,true
lineage_art-injener_golangbooks,,,,,,unresolved,0,,,{},Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2025/05/2025-05-29-packt.md; https://github.com/art-injener/GoLangBooks,true
lineage_articoff_nitrogen,,,,,,unresolved,0,,,{},Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2023/10/2023-10-12-discord.md; https://github.com/ArticOff/nitrogen,true
lineage_artyomdangizyan_jetbrainspatchkeygen,,,,,,unresolved,0,,,{},Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2015/2015-07-06-jetbrains.md; https://github.com/artyomdangizyan/JetbrainsPatchKeygen,true
lineage_aryacyber_golang-golangbooks,,,,,,unresolved,0,,,{},Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2025/05/2025-05-29-packt.md; https://github.com/aryacyber/golang-GoLangBooks,true
lineage_asamqi_jetbrainspatchkeygen,,,,,,unresolved,0,,,{},Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2015/2015-07-06-jetbrains.md; https://github.com/AsamQi/JetbrainsPatchKeygen,true
lineage_ashin2052_golangbooks,,,,,,unresolved,0,,,{},Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2025/05/2025-05-29-packt.md; https://github.com/Ashin2052/GoLangBooks,true
lineage_ashrafmajdee_font-awesome-pro,,,,,,unresolved,0,,,{},Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2024/05/2024-05-21-fonticons.md; https://github.com/ashrafmajdee/font-awesome-pro,true
